time,nri_event,nri_nonevent,nri_total,percentile,random_state,model
44.3,0.0,-0.0576923076923076,-0.0576923076923076,50,35,random_forest
51.1,0.0,-0.0769230769230769,-0.0769230769230769,75,35,random_forest
34.6,0.0,0.0657894736842105,0.0657894736842105,25,35,LASSO
44.3,0.0,0.0769230769230769,0.0769230769230769,50,35,LASSO
51.1,0.0,0.0769230769230769,0.0769230769230769,75,35,LASSO
34.6,0.0,0.0,0.0,25,35,RIDGE
44.3,0.0,0.0,0.0,50,35,RIDGE
51.1,0.0,0.0,0.0,75,35,RIDGE
34.6,0.0,0.0526315789473684,0.0526315789473684,25,35,ELASTIC_NET
44.3,0.0,0.0,0.0,50,35,ELASTIC_NET
51.1,0.0,0.0,0.0,75,35,ELASTIC_NET
34.6,0.0,-0.1298701298701298,-0.1298701298701298,25,36,random_forest
42.6,0.0,-0.1764705882352941,-0.1764705882352941,50,36,random_forest
54.6,,-0.1851851851851851,,75,36,random_forest
34.6,0.0,-0.0259740259740259,-0.0259740259740259,25,36,LASSO
42.6,0.0,0.3725490196078431,0.3725490196078431,50,36,LASSO
54.6,,0.4074074074074074,,75,36,LASSO
34.6,0.0,0.0,0.0,25,36,RIDGE
42.6,0.0,0.0,0.0,50,36,RIDGE
54.6,,0.0,,75,36,RIDGE
34.6,0.0,0.3116883116883117,0.3116883116883117,25,36,ELASTIC_NET
42.6,0.0,0.3137254901960784,0.3137254901960784,50,36,ELASTIC_NET
54.6,,0.3333333333333333,,75,36,ELASTIC_NET
35.3,,-0.0126582278481012,,25,37,random_forest
44.5,,-0.1698113207547169,,50,37,random_forest
57.4,,-0.1785714285714285,,75,37,random_forest
35.3,,0.5569620253164557,,25,37,LASSO
44.5,,0.4528301886792453,,50,37,LASSO
57.4,,0.3928571428571428,,75,37,LASSO
35.3,,0.0,,25,37,RIDGE
44.5,,0.0,,50,37,RIDGE
57.4,,0.0,,75,37,RIDGE
35.3,,0.4177215189873418,,25,37,ELASTIC_NET
44.5,,0.4339622641509434,,50,37,ELASTIC_NET
57.4,,0.3928571428571428,,75,37,ELASTIC_NET
32.0,0.5,0.4415584415584415,0.9415584415584416,25,38,random_forest
45.3,,0.6,,50,38,random_forest
59.6,,0.5185185185185185,,75,38,random_forest
32.0,0.0,0.7402597402597403,0.7402597402597403,25,38,LASSO
45.3,,0.1454545454545454,,50,38,LASSO
59.6,,0.2222222222222222,,75,38,LASSO
32.0,0.0,0.0,0.0,25,38,RIDGE
45.3,,0.0,,50,38,RIDGE
59.6,,0.0,,75,38,RIDGE
32.0,0.0,0.3376623376623376,0.3376623376623376,25,38,ELASTIC_NET
45.3,,0.4909090909090909,,50,38,ELASTIC_NET
59.6,,0.3333333333333333,,75,38,ELASTIC_NET
32.0,0.0,-0.1558441558441558,-0.1558441558441558,25,39,random_forest
44.4,,0.074074074074074,,50,39,random_forest
59.0,,0.1851851851851851,,75,39,random_forest
32.0,0.0,0.0389610389610389,0.0389610389610389,25,39,LASSO
44.4,,0.4814814814814814,,50,39,LASSO
