"","log2foldChange","pValues","FDR"
"ENSG00000005981.13",1.35563833145498,3.73579802195316e-13,1.38734303343414e-12
"ENSG00000006007.12",0.117122847720323,2.42580424783793e-14,9.94278258525152e-14
"ENSG00000006015.18",0.120632008757503,1.17495534703048e-09,3.21960649055408e-09
"ENSG00000006016.12",-0.394037061893732,6.47007399129481e-05,0.00011542118268307
"ENSG00000006025.13",-0.0545160713948309,0.217890978153109,0.253737344936366
"ENSG00000006042.12",-0.226831161939165,3.9443827733584e-13,1.4612654190322e-12
"ENSG00000006062.18",-0.0649183624675813,0.00316162298324949,0.00473440770038303
"ENSG00000006118.15",0.519202361822252,5.43679223248279e-28,1.09922119026025e-26
"ENSG00000006125.18",-0.0189613298606068,0.0047036856727635,0.00690932678492957
"ENSG00000006128.12",4.26558683877783,1.2380371825108e-30,4.18192053136439e-29
"ENSG00000006194.11",0.0476093920456158,0.00133740746860953,0.00208932025007501
"ENSG00000006210.7",-0.298734705169191,3.70342352320176e-15,1.64453022846563e-14
"ENSG00000006282.22",-0.0808644032054174,1.95286098997292e-06,4.00643474404411e-06
"ENSG00000006327.14",0.25338351604116,1.67750178877058e-13,6.39376877884709e-13
"ENSG00000006377.11",-0.435914838885461,0.097993203629997,0.120923337297753
"ENSG00000006432.16",0.216179795665205,2.83663994264901e-14,1.15525937698829e-13
"ENSG00000006451.8",0.115686973954185,1.09105058556236e-16,5.59498620795571e-16
"ENSG00000006453.14",0.204369359555457,1.26703375901097e-15,5.87915165243954e-15
"ENSG00000006459.11",0.0414159516698068,0.000571481678689653,0.000928188655321455
"ENSG00000006468.15",-0.308349812815226,5.53740640461406e-15,2.4128113629197e-14
"ENSG00000006530.18",0.133181986982106,1.23899761796574e-15,5.75428466696355e-15
"ENSG00000006534.17",0.349845935714743,3.00072730580488e-18,1.80214034063719e-17
"ENSG00000006555.11",0.283814525630334,1.20455058389801e-07,2.7624324030758e-07
"ENSG00000006576.17",0.159430237544132,7.16552639926025e-30,2.04631154740885e-28
"ENSG00000006606.9",-0.507514680778799,5.16402898985292e-06,1.01928008975982e-05
"ENSG00000006607.14",-0.0547652205032119,3.39635565575396e-06,6.8106978958895e-06
"ENSG00000006611.17",-0.18840131020497,0.568106678571815,0.609244753093571
"ENSG00000006625.18",0.448302606367771,2.37391890893129e-27,4.34689354363173e-26
"ENSG00000006634.8",0.450391258851842,1.91584003388911e-36,4.02470751228855e-34
"ENSG00000006638.13",-0.0350092381201001,0.904591623565187,0.917454108209644
"ENSG00000006652.15",-0.0182645046731464,0.111132713588867,0.135955943459939
"ENSG00000006695.12",0.0958086586672961,3.40143791635811e-09,8.95190512550366e-09
"ENSG00000006704.11",0.198742643682655,3.73069327930212e-15,1.6559203121487e-14
"ENSG00000006712.15",0.0180421176048515,0.564376571593118,0.605689276298419
"ENSG00000006715.16",0.036599925791991,1.90892253757324e-06,3.92048768915956e-06
"ENSG00000006740.18",-0.319240816198067,2.21856187199111e-10,6.47929072327551e-10
"ENSG00000006744.19",0.0670775940435432,5.19388449422255e-10,1.47079338308836e-09
"ENSG00000006747.15",0.00490385017401865,0.626725456481191,0.664901296289679
"ENSG00000006756.16",-0.0654628332658289,0.000455886482019147,0.000748287182383028
"ENSG00000006757.12",-0.200338529174138,4.09730771770765e-08,9.79947949234336e-08
"ENSG00000006788.14",-0.428476927395906,1.27293392553723e-07,2.91207253152475e-07
"ENSG00000006831.10",0.0391937274635872,0.039867084641527,0.0521189784340085
"ENSG00000006837.12",-0.372272812864371,3.09314146309672e-11,9.72324913545551e-11
"ENSG00000007001.13",-3.36283449476287,2.26988732444743e-12,7.88177449656144e-12
"ENSG00000007038.11",-0.0230043181286681,0.61505301867352,0.653874909384248
"ENSG00000007047.16",-0.0283329379788459,0.0335925596508211,0.0443471526298943
"ENSG00000007062.12",0.0494019594438866,0.0112879098648585,0.0158412941416186
"ENSG00000007080.11",0.293332706617232,3.2841399198778e-20,2.43598199474177e-19
"ENSG00000007129.18",-0.723553825263049,1.88688930945958e-05,3.5520028239388e-05
"ENSG00000007168.14",-0.0396445384445027,2.39732616838913e-10,6.98010166229951e-10
"ENSG00000007171.19",-0.0385290299053307,0.808051221448001,0.831027697181089
"ENSG00000007202.16",0.046411786611453,1.34823469017631e-10,4.01902091383007e-10
"ENSG00000007237.19",-0.303603569371868,1.39405727475274e-25,1.96133626944685e-24
"ENSG00000007255.10",0.230266759291663,1.22400723833726e-10,3.66187339124484e-10
"ENSG00000007264.15",0.62161921527924,2.22985915926333e-08,5.46087594009625e-08
"ENSG00000007306.15",-0.107709962148955,0.548962631271505,0.590945980055045
"ENSG00000007312.14",0.659044321532401,0.000145621891402037,0.000251201857772321
"ENSG00000007314.12",-4.00923817762486,1.20495840873636e-26,1.96476764244301e-25
"ENSG00000007341.19",-0.0290938664301239,0.00730844807979594,0.0104932783005066
"ENSG00000007372.25",-2.34972155777417,7.15534159138629e-10,2.00074283844843e-09
"ENSG00000007376.8",0.372268518115066,2.73217281230629e-26,4.24081337683433e-25
"ENSG00000007384.15",-0.0113772740110365,0.716408312038947,0.747659305813282
"ENSG00000007392.17",-0.0496103109960171,7.7154153068374e-10,2.1495095183578e-09
"ENSG00000007402.12",-0.639849351684035,3.97154677817064e-21,3.22764470676396e-20
"ENSG00000007516.15",-0.6525598636397,4.35359781221941e-20,3.18609397515107e-19
"ENSG00000007520.4",0.228903583902529,2.85826430103418e-18,1.71994946786383e-17
"ENSG00000007541.17",0.0901310341943125,0.00038326747370044,0.000634045128687496
"ENSG00000007545.16",0.014336979788525,0.576855834137008,0.617741883621947
"ENSG00000007866.22",-0.0292480849541506,0.0952286610354321,0.117767761889349
"ENSG00000007908.16",0.172677333807964,0.187645885068662,0.221008676354247
"ENSG00000007923.17",0.110705832372396,1.22064728384581e-15,5.67335548459383e-15
"ENSG00000007933.13",-0.338660165509662,7.03183948007475e-10,1.96746532287331e-09
"ENSG00000007944.15",-0.121448102761009,2.70014245158289e-10,7.83649405114485e-10
"ENSG00000007952.18",-0.0312687166632851,0.658970574072602,0.694402751232762
"ENSG00000008018.9",0.149370720313134,4.48878227653198e-22,4.06242080860173e-21
"ENSG00000008056.14",0.635452346157898,0.00114259588876313,0.0017984480398365
"ENSG00000008083.14",0.116570009263543,3.41581145250312e-18,2.0426272774366e-17
"ENSG00000008086.13",0.0666841815116037,2.61784697553446e-05,4.85617422200419e-05
"ENSG00000008118.10",1.10577236364461,0.000507157363999883,0.000828408345914704
"ENSG00000008130.15",0.102915497603493,1.2464145558342e-10,3.72563890868246e-10
"ENSG00000008196.13",-1.18279019072828,9.31277590629455e-08,2.15392617315406e-07
"ENSG00000008226.20",-0.226957340592575,5.0794680611123e-11,1.56811640566055e-10
"ENSG00000008256.17",-0.119819098530329,3.06699445330091e-14,1.24609599784332e-13
"ENSG00000008277.15",-0.302540403620218,2.30654582118385e-17,1.26713356406108e-16
"ENSG00000008282.10",0.00736541684512085,0.835199146167514,0.855305275863233
"ENSG00000008283.16",0.185497404544118,7.82039310661417e-17,4.07162242357771e-16
"ENSG00000008294.22",-0.0253833256088149,0.000267359358526143,0.000449497280346178
"ENSG00000008300.17",0.489100691789978,5.72236291784894e-13,2.09289998871148e-12
"ENSG00000008311.16",-0.419239627427494,7.46713094706838e-35,7.87025337723486e-33
"ENSG00000008323.16",-0.0317721655535175,0.71435117360386,0.745664664792703
"ENSG00000008324.12",0.225787562608562,9.39618165632408e-16,4.41197623363619e-15
"ENSG00000008382.16",0.244903457805845,5.91656118266417e-09,1.52505965235308e-08
"ENSG00000008394.13",0.0107057415174666,0.150985112602809,0.180921409151459
"ENSG00000008405.12",-0.0774226808802338,2.12885585363917e-06,4.34888356780118e-06
"ENSG00000008438.5",0.885498185817363,0.0196739991286451,0.0267806332005448
"ENSG00000008441.19",-0.159886152894803,9.79632097802547e-08,2.26252229455587e-07
"ENSG00000008513.17",0.1088006241027,9.09168720008773e-11,2.7540853147051e-10
"ENSG00000008516.18",0.185345687801801,0.0125928530554576,0.0175585487140947
"ENSG00000008517.19",0.483102153922012,3.32287724127292e-25,4.4195996473149e-24
"ENSG00000008710.20",-0.117089349745368,5.78774801847272e-14,2.29348862370254e-13
"ENSG00000008735.14",0.458973254643197,6.22379284243792e-05,0.000111299603679327
"ENSG00000008838.21",0.014159372722348,0.445578680689674,0.489850665451557
"ENSG00000008853.18",-0.198819156108749,1.02623956860482e-13,3.97421638998466e-13
"ENSG00000008869.12",0.00879836986866944,0.415506215562244,0.459623873390904
"ENSG00000008952.17",-0.0252536436986196,0.00791166553515991,0.0113132870357075
"ENSG00000008988.11",0.0439978839528211,1.19466282450963e-06,2.50215128998463e-06
"ENSG00000009307.17",0.0251097620139585,0.00029854646169282,0.000499520949570699
"ENSG00000009335.19",0.10365534682701,2.64107127848012e-22,2.45318889104372e-21
"ENSG00000009413.17",-0.0739922664085657,7.45097575016688e-12,2.47620410914908e-11
"ENSG00000009694.14",-0.499239580934156,3.63632569794534e-11,1.13713035768436e-10
"ENSG00000009709.12",-0.401153568391468,0.0529020515741323,0.0680004536201422
"ENSG00000009724.18",-0.426934371612003,3.27138607258864e-27,5.85053540713506e-26
"ENSG00000009765.15",-0.755048997064854,0.963736432546605,0.968695029253357
"ENSG00000009780.16",-0.110250004292165,8.17022796209342e-09,2.07647548744918e-08
"ENSG00000009790.15",0.583436321623987,8.01845390575281e-25,1.00833948234254e-23
"ENSG00000009830.13",-0.0312441549674566,0.0754467031653484,0.0947322975717198
"ENSG00000009844.16",0.139132768105489,3.57735719353833e-20,2.6457950924286e-19
"ENSG00000009954.11",0.0680441237455439,4.07030818138743e-16,1.980022557198e-15
"ENSG00000010017.13",0.104035944202441,8.68284181115332e-18,4.98710564025999e-17
"ENSG00000010030.14",1.45737906412938,5.2312320428319e-27,9.05969045656111e-26
"ENSG00000010072.16",0.1482512254617,2.65700112823205e-18,1.60767176176771e-17
"ENSG00000010165.20",0.22596018840533,1.05642902674338e-29,2.91120706911465e-28
"ENSG00000010219.14",0.251401207108456,2.48988843316517e-18,1.50983329643355e-17
"ENSG00000010244.19",-0.00603294073100288,0.239911058950534,0.277441825242132
"ENSG00000010256.11",0.132942235318385,4.42848748920891e-20,3.23703860299157e-19
"ENSG00000010270.14",0.100202279850192,2.57477959115253e-10,7.48469953940284e-10
"ENSG00000010278.15",0.139532302631892,1.79075968966682e-12,6.27563876162831e-12
"ENSG00000010292.13",0.272212848975574,4.20620013035276e-31,1.59861665672924e-29
"ENSG00000010295.20",-0.088148039889631,0.0233162079703252,0.031419156217119
"ENSG00000010310.9",-0.561593541651673,5.02033765797494e-05,9.05491186755362e-05
"ENSG00000010318.22",-0.25086388422284,4.82097642334251e-14,1.92381170804499e-13
"ENSG00000010319.7",-0.711980475534597,4.26210720816571e-33,2.61446180363301e-31
"ENSG00000010322.16",-0.120245500258096,2.50313723975209e-24,2.9699699141368e-23
"ENSG00000010327.10",-0.0738904459014174,0.000317064307803511,0.000529263055656988
"ENSG00000010361.14",-0.265364282690075,2.354863994446e-10,6.85972395988728e-10
"ENSG00000010404.18",-0.147830084584391,4.77205747574599e-16,2.30204112674749e-15
"ENSG00000010438.17",-0.523701850816222,3.36205118345929e-05,6.17137302339337e-05
"ENSG00000010539.12",0.214289478867311,2.27763874441669e-24,2.7150197407697e-23
"ENSG00000010610.10",0.184262801446161,1.86307720678893e-12,6.5201324748315e-12
"ENSG00000010626.15",-0.0869969548327179,0.0320154998388877,0.0424075748459739
"ENSG00000010671.18",0.394118998260523,1.40714257169817e-18,8.78275739042626e-18
"ENSG00000010704.19",-0.0374430799366497,0.0869689654073223,0.108176865033984
"ENSG00000010803.17",-0.0176013542125814,0.00186790190311956,0.00287112454999399
"ENSG00000010810.18",-0.0158534174827068,0.746809179531295,0.775349818746339
"ENSG00000010818.11",-0.00300483427757502,0.839504559493457,0.859111953028721
"ENSG00000010932.17",-0.275184690456437,9.98573525690563e-06,1.9239429993376e-05
"ENSG00000011007.13",0.048508765950981,8.45691268363003e-08,1.96441963737971e-07
"ENSG00000011009.11",0.22119773366548,2.05385214069308e-26,3.24877251197512e-25
"ENSG00000011021.23",-0.124096343461143,4.3907794885899e-16,2.12546713533051e-15
"ENSG00000011028.14",-0.0970987643567987,1.50480770383474e-06,3.12167447306834e-06
"ENSG00000011083.9",-0.592303078686704,4.20331335453636e-05,7.64603664652066e-05
"ENSG00000011105.14",-0.0317581540864383,0.19230251344301,0.226111189948651
"ENSG00000011114.15",-0.115014682961576,9.89625920447534e-15,4.20515608285485e-14
"ENSG00000011132.12",0.219568753460344,1.37513129284687e-16,6.98520236550288e-16
"ENSG00000011143.19",-0.051561514503377,0.00384079023329856,0.00569554113259682
"ENSG00000011198.10",-0.0349855845321216,0.167576606612217,0.199091342632604
"ENSG00000011201.12",-0.154032722336354,7.75608891947121e-08,1.80806417305694e-07
"ENSG00000011243.19",0.0799685063019317,8.24688557821692e-11,2.50609558673825e-10
"ENSG00000011258.16",0.00112215665656335,0.110516041177991,0.135282467232207
"ENSG00000011260.14",0.181705127594198,1.39789033057527e-28,3.15952058430907e-27
"ENSG00000011275.19",0.0243724293003562,0.00226171342517108,0.00344416923009892
"ENSG00000011295.16",-0.0486516974659156,1.04753040167503e-09,2.88512975482893e-09
"ENSG00000011304.22",0.104207278826331,1.79815225434358e-24,2.1704497360477e-23
"ENSG00000011332.22",-0.848802441633338,3.0161307669319e-05,5.55768980189656e-05
"ENSG00000011347.10",0.0588165035448716,0.0472113075949655,0.0610823426662106
"ENSG00000011376.12",0.0996468319764269,3.28035082062572e-18,1.96507109412913e-17
"ENSG00000011405.14",-0.0230457778408829,0.000271204497904177,0.000455662183249466
"ENSG00000011422.12",0.608511846735697,1.02199576301483e-30,3.52198112892449e-29
"ENSG00000011426.11",1.10437711202275,1.41557592778445e-38,2.37190990966485e-35
"ENSG00000011451.21",0.0508917627634158,0.00482652389135174,0.00707857860047096
"ENSG00000011454.18",-0.0231833724005993,0.000322712059136648,0.000538221944849382
"ENSG00000011465.18",-0.270676312242276,4.18069514583887e-29,1.03742800014583e-27
"ENSG00000011478.13",0.375794014860933,1.36639497593933e-19,9.44740764360576e-19
"ENSG00000011485.15",0.0960495589571798,1.26922264119269e-10,3.79196645509652e-10
"ENSG00000011523.15",-0.15871854355485,8.16835840922196e-31,2.89297599040701e-29
"ENSG00000011566.15",-0.0254021801877418,0.00844419947824118,0.0120304739036202
"ENSG00000011590.14",0.568783104434582,1.09627263713565e-12,3.90429378234876e-12
"ENSG00000011600.12",0.412387931561301,2.72722558902809e-23,2.84803323258702e-22
"ENSG00000011638.11",0.00925666853815919,0.790313821724455,0.814588675811095
"ENSG00000011677.13",-0.78712655840771,8.41847087657912e-07,1.79083728849742e-06
"ENSG00000012048.25",0.242651229108009,9.03361566326095e-13,3.24437969564258e-12
"ENSG00000012061.17",-0.0125938270216588,0.15020265567477,0.18003304748919
"ENSG00000012124.17",0.293506334182474,0.0219002146984555,0.0296321459774276
"ENSG00000012171.20",-0.63174749943963,2.06988073472106e-22,1.94740220903772e-21
"ENSG00000012174.12",0.0346956190287785,0.00165875680016832,0.00256481799848572
"ENSG00000012211.13",0.159481672954446,0.000118631902939891,0.000206267522396225
"ENSG00000012223.13",-0.091769397057561,0.365860569021807,0.409238129557543
"ENSG00000012232.10",0.0304697536600162,0.277834404306249,0.317715932085938
"ENSG00000012504.15",-0.106279190596401,0.313433444378409,0.355154321432325
"ENSG00000012660.14",-0.0910902926973323,9.77653804872819e-10,2.7006772808479e-09
"ENSG00000012779.12",0.172779901228051,6.87040025075745e-10,1.9245780079549e-09
"ENSG00000012822.16",-0.15869806884656,1.95923046967045e-31,7.92764613921666e-30
"ENSG00000012963.15",0.101419528562482,1.16297136196988e-05,2.22976149546654e-05
"ENSG00000012983.12",0.00532487768617133,0.952027283399742,0.958590617811414
"ENSG00000013016.16",-0.077816385741284,0.00278005698586127,0.00419023675921917
"ENSG00000013275.8",0.234389004644766,4.88588184055023e-34,3.93319900082719e-32
"ENSG00000013288.9",-0.0725861243319731,2.02372416966522e-05,3.79723748977133e-05
"ENSG00000013297.12",-1.59630957078792,7.38259386495771e-35,7.80798401490062e-33
"ENSG00000013306.16",0.236374517905778,1.97616008323957e-30,6.33341754577228e-29
"ENSG00000013364.19",0.0669651839866948,5.52409483293524e-07,1.19417474359287e-06
"ENSG00000013374.17",0.0697425055431344,8.27021765923977e-10,2.29802360777807e-09
"ENSG00000013375.17",0.138781557978369,1.06989194033966e-23,1.17153358451116e-22
"ENSG00000013392.8",0.171142091601382,1.74149265753228e-09,4.70146301374637e-09
"ENSG00000013441.17",-0.0660712811858223,1.14516599596201e-10,3.4363943119216e-10
"ENSG00000013503.10",0.0720219361333486,3.96711229934521e-07,8.69109295237263e-07
"ENSG00000013523.11",0.0232318377162236,0.0102664627002959,0.014482025363601
"ENSG00000013561.18",-0.0129484995190386,0.0572057496214943,0.0732011158847199
"ENSG00000013563.14",0.12647146099859,1.43523414640133e-09,3.90664416970848e-09
"ENSG00000013573.17",0.372307578211697,2.01451069295562e-22,1.89705426661474e-21
"ENSG00000013583.10",-0.0167183555007655,0.15952560967809,0.190233669301582
"ENSG00000013588.9",0.021038870902518,0.201221180757018,0.235874444295758
"ENSG00000013619.15",-0.0539606109663744,0.208437577101354,0.243588833197776
"ENSG00000013725.14",0.591967628375425,1.6944172708561e-17,9.43355819829869e-17
"ENSG00000013810.21",0.611353213436264,4.9889113604022e-37,1.44353679561222e-34
"ENSG00000014123.10",0.0544194109627801,2.97956179719237e-08,7.21279714930444e-08
"ENSG00000014138.10",0.298052137123324,3.65904209430143e-12,1.24807028552401e-11
"ENSG00000014164.7",0.176977302875445,4.11865590468748e-08,9.84823382339361e-08
"ENSG00000014216.16",0.128377269249352,3.69792922006624e-19,2.4486007579588e-18
"ENSG00000014257.17",0.344966607544563,0.0102936863581213,0.0145190919425126
"ENSG00000014641.21",0.121896703712137,3.41610925974822e-15,1.52157256906386e-14
"ENSG00000014824.14",0.0304937368841874,0.00913029632450573,0.0129532040598046
"ENSG00000014914.21",-0.0970103648849217,0.000326145763506189,0.000543682630170028
"ENSG00000014919.13",-0.0189581604921342,0.244348141060389,0.282253759960199
"ENSG00000015133.20",0.141697586267671,6.69134216075411e-15,2.89464253050056e-14
"ENSG00000015153.15",-0.0223996733935176,0.0233722211232537,0.031490484715837
"ENSG00000015171.21",-0.00510849443366402,0.102356295413472,0.125942549710218
"ENSG00000015285.12",0.280135994868989,2.68228187781235e-08,6.52094700970059e-08
"ENSG00000015475.19",0.208048760826156,1.83298900129712e-23,1.94531507469841e-22
"ENSG00000015532.10",-0.0266856520528443,0.0350762178235308,0.0462262139331204
"ENSG00000015568.13",-2.29266931770473,0.00585251632176039,0.00849957517423709
"ENSG00000015676.18",0.0206231496527157,0.0679255059209856,0.0858650287310947
"ENSG00000016082.15",0.701946735886078,4.33266708777396e-06,8.61282210442122e-06
"ENSG00000016391.11",-0.0834893738026124,0.00375193802668599,0.00557024498845472
"ENSG00000016402.14",-0.690409234757446,7.19558810501887e-15,3.10358434494493e-14
"ENSG00000016864.19",-0.0032843927189249,0.919158918496213,0.929799577480124
"ENSG00000017260.20",0.122727844088227,9.88451631495499e-28,1.9297772113048e-26
"ENSG00000017427.17",-0.87082739956769,8.63535385244896e-24,9.61360936509844e-23
"ENSG00000017483.16",1.08450170371538,1.33733764661027e-23,1.44835744912372e-22
"ENSG00000017797.13",0.0782693454967863,2.13736419710991e-08,5.2402156106761e-08
"ENSG00000018189.13",-0.0612595536148527,2.00796341761084e-11,6.41790808477928e-11
"ENSG00000018236.15",-0.60962083835371,5.54206254935106e-18,3.25197245936764e-17
"ENSG00000018280.17",0.708510593447708,6.48965867557457e-17,3.40596032235708e-16
"ENSG00000018408.15",-0.0141611320748416,0.384654818401551,0.428339248999527
"ENSG00000018510.18",-0.00287727098178744,0.726724634000406,0.757008940681513
"ENSG00000018610.15",0.124312491675822,1.61110757894643e-12,5.66677529287454e-12
"ENSG00000018625.15",-6.38466418234241,7.4927826349964e-33,4.24789530865018e-31
"ENSG00000018699.13",0.0651226939321419,1.59734030648952e-06,3.3064739515651e-06
"ENSG00000018869.18",-0.741601692915781,1.67950155115672e-16,8.46262396509411e-16
"ENSG00000019102.12",-2.76964391552692,3.61565822030821e-29,9.08982403894043e-28
"ENSG00000019144.20",-0.231479819841197,1.31530692750744e-25,1.85735629712619e-24
"ENSG00000019169.11",0.322286797365455,0.0139223970158685,0.01932364190758
"ENSG00000019186.10",-0.190058645773542,0.991572384905992,0.992510822317463
"ENSG00000019485.14",-0.31646165716703,1.34228622194249e-31,5.58605979826298e-30
"ENSG00000019505.8",-3.44518406132819,0.386666938122248,0.430439229789034
"ENSG00000019549.13",-0.257366403455135,2.14871631040644e-13,8.11816678448827e-13
"ENSG00000019582.17",0.123901604866193,6.54035457547446e-17,3.43080580099841e-16
"ENSG00000019991.18",-0.384096623881272,3.36211335965136e-21,2.7608936774797e-20
"ENSG00000019995.6",-0.013358274546035,0.00983951574517766,0.0139047082298352
"ENSG00000020129.16",0.095998460641753,3.30852661406198e-05,6.07676027186629e-05
"ENSG00000020181.18",-0.421362137519244,2.39023724799019e-36,4.85503090285478e-34
"ENSG00000020256.20",0.156497716610242,1.00542565511749e-18,6.35560805195969e-18
"ENSG00000020426.11",-0.0370122592976841,0.0022825718943359,0.00347403545906989
"ENSG00000020577.14",-0.191528635426395,4.13250178621665e-16,2.00836574687135e-15
"ENSG00000020633.19",0.358137915714379,3.22105158112165e-15,1.43991944387964e-14
"ENSG00000020922.13",0.0185112069588893,0.208437577101354,0.243588833197776
"ENSG00000021300.14",0.139425925297787,0.0713164858863916,0.0898848546793308
"ENSG00000021355.13",0.00767586273022753,0.71298089919568,0.744360989830169
"ENSG00000021461.18",1.3364716084632,1.87286107088999e-13,7.10834326262429e-13
"ENSG00000021488.13",1.16236698880153,0.00524233335319042,0.00765655267979539
"ENSG00000021574.14",0.122871486527864,3.72897836076256e-25,4.9340593314473e-24
"ENSG00000021645.20",-0.486649650762608,1.08661258338817e-11,3.56215204629099e-11
"ENSG00000021762.20",-0.0319314835507509,0.0641381334018037,0.0814365246550224
"ENSG00000021776.11",-0.00619391236664038,0.152822920974669,0.182944920542293
"ENSG00000021826.18",-0.628048648298225,9.17167938403457e-22,8.00525265759033e-21
"ENSG00000021852.14",-0.0094817276572577,0.6683045937213,0.703127407863131
"ENSG00000022267.19",-0.731324919983074,2.27854127061952e-31,9.09962751447543e-30
"ENSG00000022277.13",0.0866856852685076,4.46255566411266e-17,2.37211516072789e-16
"ENSG00000022556.16",0.559976599036256,0.0186369380366334,0.0254502905842201
"ENSG00000022567.10",0.152569594638969,1.27691560087611e-10,3.81420708944987e-10
"ENSG00000022840.17",-0.00974249832274569,0.0934205908273175,0.115652994602004
"ENSG00000022976.16",-0.0914715850627899,1.82232571934673e-09,4.90845280917568e-09
"ENSG00000023041.12",0.0309760093956171,0.000403830539658263,0.000666481192523601
"ENSG00000023171.20",0.127860841818788,0.000412340741809727,0.000679831365481166
"ENSG00000023191.17",0.0272155041189013,0.0229825702402787,0.0309954450725348
"ENSG00000023228.14",0.0637704471486382,4.03605501443264e-10,1.15228375079273e-09
"ENSG00000023287.13",0.068485961597544,1.62496292811113e-10,4.80656167114441e-10
"ENSG00000023318.9",0.0347583115507494,9.03789062712994e-05,0.000158900053553856
"ENSG00000023330.15",0.144862929118405,1.12988879033553e-17,6.4151830967014e-17
"ENSG00000023445.17",0.175867608310199,4.8790281241017e-09,1.26688682352119e-08
"ENSG00000023516.9",-0.0688276196278121,1.25367074341756e-16,6.38938773203056e-16
"ENSG00000023572.10",0.516734660913247,4.57408550243172e-28,9.4345512067978e-27
"ENSG00000023608.5",0.125972448543614,8.9390921730784e-06,1.72814936048212e-05
"ENSG00000023697.13",0.157954601037379,6.31313112236543e-15,2.73643364406543e-14
"ENSG00000023734.11",0.168825197264795,3.51385165603573e-24,4.09940449381026e-23
"ENSG00000023839.12",0.0632427094315055,0.110106429905186,0.13479182212908
"ENSG00000023892.12",0.273958894255469,7.84500371026595e-21,6.20139455663832e-20
"ENSG00000023902.14",0.187658579752316,1.14803409068092e-17,6.50977141713341e-17
"ENSG00000023909.10",0.0755422646591126,0.000579298228982205,0.000940137360765818
"ENSG00000024048.11",0.0116593793018719,0.0254076571621543,0.0340742567914489
"ENSG00000024422.12",-0.454054793828886,1.70902048533661e-29,4.51096104180371e-28
"ENSG00000024526.17",2.09768146115813,6.08178387455773e-38,4.23941802764909e-35
"ENSG00000024862.18",0.0169292699135769,0.710243131297091,0.741856255279018
"ENSG00000025039.15",0.0541649573120063,0.146336683585462,0.175715163537944
"ENSG00000025156.13",0.056237818910189,0.0410343214484087,0.0535741389896195
"ENSG00000025293.17",0.00813642433727444,0.230492993815047,0.267346769023988
"ENSG00000025434.19",0.0698413807231045,0.00774095810830302,0.0110815834837695
"ENSG00000025708.14",0.366584251621182,6.13150392987249e-29,1.47151296583035e-27
"ENSG00000025770.19",0.14755919369093,2.39780656814067e-13,9.03145342643284e-13
"ENSG00000025772.8",0.25058431073251,6.90191450595679e-24,7.77124154964026e-23
"ENSG00000025796.14",0.0466349137152817,8.17110089718434e-06,1.58487216605034e-05
"ENSG00000025800.14",0.0422921806096173,5.63047227278683e-07,1.21614235970877e-06
"ENSG00000026025.16",-0.0778764847591908,5.18438813213417e-09,1.34299297635715e-08
"ENSG00000026103.25",-0.101529568193378,1.87138312727558e-05,3.52367805860821e-05
"ENSG00000026297.17",0.201543062319392,8.81101144376372e-20,6.21962098945171e-19
"ENSG00000026508.21",0.0486504590885867,3.36626175779596e-06,6.75255816699541e-06
"ENSG00000026652.15",-0.114288830689395,1.45633591107812e-08,3.62235655897146e-08
"ENSG00000026751.17",0.392769025023748,6.80999963234322e-12,2.27007389113791e-11
"ENSG00000026950.17",0.0961086843909307,2.9653098593188e-07,6.57241065870552e-07
"ENSG00000027001.10",0.0193555305327681,0.9923051971992,0.993082282223273
"ENSG00000027075.17",-0.00267951035468997,0.413405061087392,0.457580174255193
"ENSG00000027697.16",0.00883780436037746,0.515800536930553,0.558363684332651
"ENSG00000027847.14",0.125558708050804,8.92709196013005e-11,2.70609643713332e-10
"ENSG00000027869.12",0.913792441115594,8.81101144376372e-20,6.21962098945171e-19
"ENSG00000028116.18",0.143937565339266,6.31587885567651e-25,8.08828060052001e-24
"ENSG00000028137.19",0.0175060439408497,0.29782475196845,0.338895264807611
"ENSG00000028203.19",-0.00960850306803829,0.025771571230206,0.0345321040280319
"ENSG00000028277.22",0.27085304218194,1.70882011608332e-07,3.86314010322042e-07
"ENSG00000028310.18",0.0612967755955678,0.000155644422007782,0.00026782821293765
"ENSG00000028528.15",-0.129168845670494,1.68143979287493e-28,3.72088310874942e-27
"ENSG00000028839.10",0.159252527100052,1.07806199502023e-09,2.96629043233745e-09
"ENSG00000029153.15",0.540150809115614,3.10918436759428e-24,3.65230922016408e-23
"ENSG00000029363.17",0.0131235691075353,0.283155985347563,0.323367361454932
"ENSG00000029364.12",0.038003700885304,0.000432853612065242,0.000712311038504831
"ENSG00000029534.22",0.117719676948265,0.100250690405991,0.123515261727411
"ENSG00000029639.11",0.159611870900412,1.57999066980625e-14,6.58690958728118e-14
"ENSG00000029725.17",-0.118442296071891,7.89287264754829e-20,5.6063524078961e-19
"ENSG00000029993.15",0.676266340366271,5.30458854399267e-35,5.91625582664724e-33
"ENSG00000030066.14",0.106777844655726,1.63019006391771e-18,1.00907284460989e-17
"ENSG00000030110.14",0.438430747093251,2.62883028088986e-34,2.3235980848753e-32
"ENSG00000030304.15",-1.6092766309552,7.79048833447511e-19,4.97174506256109e-18
"ENSG00000030419.17",0.139074412346611,2.49835138408357e-13,9.39400947667367e-13
